week,channel,age_group,weekly_budget_total_inr,seasonality_base,seasonality_factor_channel,spend_inr,impressions,clicks,cpc_inr,ctr,conversion_rate,conversions,avg_order_value_inr,revenue_inr,cpm_inr,roi
65,YouTube Ads,18-34,146622.38,1.0497,1.0149,9293.46,81214,721,12.88,0.0089,0.0309,10,950.47,9504.71,114.43,0.0227
65,YouTube Ads,35-54,146622.38,1.0497,1.0149,4838.15,52793,412,11.73,0.0078,0.0193,7,841.9,5893.32,91.64,0.2181
65,YouTube Ads,55+,146622.38,1.0497,1.0149,1526.01,14230,121,12.54,0.0085,0.0177,2,986.5,1973.01,107.23,0.2929
65,Influencer Marketing,18-34,146622.38,1.0497,1.0174,6880.7,5262,250,27.51,0.0475,0.1071,15,1280.21,19203.21,1307.55,1.7909
65,Influencer Marketing,35-54,146622.38,1.0497,1.0174,1934.8,1532,71,27.21,0.0464,0.0641,1,992.99,992.99,1262.52,-0.4868
65,Influencer Marketing,55+,146622.38,1.0497,1.0174,758.16,0,0,26.87,0.0509,0.0,0,1296.0,0.0,0.0,0.0
65,Email,18-34,146622.38,1.0497,1.0099,6464.6,17247,1291,5.0,0.0749,0.0338,31,780.84,24206.15,374.81,2.7444
65,Email,35-54,146622.38,1.0497,1.0099,11038.77,32751,2148,5.14,0.0656,0.0489,54,928.22,50124.08,337.05,3.5407
65,Email,55+,146622.38,1.0497,1.0099,11077.75,30928,2069,5.35,0.0669,0.0583,60,861.7,51701.88,358.17,3.6672
65,Display Ads,18-34,146622.38,1.0497,1.0149,7669.37,108316,900,8.52,0.0083,0.0085,0,697.27,0.0,70.81,-1.0
65,Display Ads,35-54,146622.38,1.0497,1.0149,5615.61,75316,645,8.7,0.0086,0.0041,0,777.85,0.0,74.56,-1.0
65,Display Ads,55+,146622.38,1.0497,1.0149,3164.7,43535,361,8.76,0.0083,0.0093,0,927.68,0.0,72.69,-1.0
66,Google Search Ads,18-34,162513.44,1.3456,1.0518,13139.01,10956,393,33.39,0.0359,0.0556,13,1053.97,13701.59,1199.23,0.0428
66,Google Search Ads,35-54,162513.44,1.3456,1.0518,12192.77,10993,374,32.53,0.0341,0.0669,16,1176.32,18821.15,1109.07,0.5436
66,Google Search Ads,55+,162513.44,1.3456,1.0518,6995.64,6803,224,31.12,0.033,0.0473,8,1204.18,9633.45,1028.24,0.3771
66,Instagram Ads,18-34,162513.44,1.3456,1.1037,19724.52,22635,1455,13.55,0.0643,0.0572,48,968.54,46489.84,871.39,1.357
66,Instagram Ads,35-54,162513.44,1.3456,1.1037,6247.67,7216,428,14.59,0.0593,0.0384,7,933.13,6531.9,865.71,0.0455
66,Instagram Ads,55+,162513.44,1.3456,1.1037,2497.12,2878,178,14.01,0.0619,0.0195,1,872.02,872.02,867.39,-0.6508
66,Facebook Ads,18-34,162513.44,1.3456,1.0864,5556.72,11451,332,16.71,0.029,0.0289,5,1058.7,5293.5,485.23,-0.0474
66,Facebook Ads,35-54,162513.44,1.3456,1.0864,13369.39,28647,812,16.45,0.0284,0.0311,18,984.61,17722.92,466.69,0.3256
66,Facebook Ads,55+,162513.44,1.3456,1.0864,6707.82,12356,367,18.23,0.0298,0.0229,5,994.24,4971.22,542.85,-0.2589
66,YouTube Ads,18-34,162513.44,1.3456,1.1037,8679.63,67263,783,11.08,0.0116,0.022,9,910.94,8198.47,129.04,-0.0554
66,YouTube Ads,35-54,162513.44,1.3456,1.1037,4569.74,34027,439,10.4,0.0129,0.0248,3,966.14,2898.43,134.3,-0.3657
66,YouTube Ads,55+,162513.44,1.3456,1.1037,1331.14,11095,127,10.46,0.0115,0.016,0,961.43,0.0,119.97,-1.0
66,Influencer Marketing,18-34,162513.44,1.3456,1.121,7868.26,5392,311,25.27,0.0577,0.0492,14,1023.21,14324.92,1459.01,0.8206
66,Influencer Marketing,35-54,162513.44,1.3456,1.121,1864.15,1263,70,26.35,0.056,0.0636,4,1358.98,5435.93,1475.51,1.916
66,Influencer Marketing,55+,162513.44,1.3456,1.121,770.84,0,0,28.11,0.0572,0.0,0,1296.0,0.0,0.0,0.0
66,Email,18-34,162513.44,1.3456,1.0691,8855.47,19953,1051,8.42,0.0527,0.0211,9,818.81,7369.3,443.81,-0.1678
66,Email,35-54,162513.44,1.3456,1.0691,13629.7,30104,1685,8.08,0.056,0.034,37,687.74,25446.38,452.75,0.867
66,Email,55+,162513.44,1.3456,1.0691,12707.37,26911,1638,7.76,0.0609,0.0333,24,887.33,21295.91,472.2,0.6759
66,Display Ads,18-34,162513.44,1.3456,1.1037,6637.7,84437,761,8.71,0.009,0.0106,4,802.94,3211.74,78.61,-0.5161
66,Display Ads,35-54,162513.44,1.3456,1.1037,6538.13,72536,710,9.2,0.0098,0.0132,9,862.98,7766.83,90.14,0.1879
66,Display Ads,55+,162513.44,1.3456,1.1037,2630.65,30032,266,9.88,0.0089,0.0147,0,1131.8,0.0,87.59,-1.0
67,Google Search Ads,18-34,145198.56,0.9735,0.996,12519.66,10692,382,32.77,0.0357,0.0385,10,984.23,9842.28,1170.87,-0.2139
67,Google Search Ads,35-54,145198.56,0.9735,0.996,10338.7,9983,314,32.89,0.0315,0.0423,8,1181.85,9454.83,1035.55,-0.0855
67,Google Search Ads,55+,145198.56,0.9735,0.996,6502.74,5409,180,35.94,0.0334,0.0379,8,1084.96,8679.64,1202.15,0.3348
67,Instagram Ads,18-34,145198.56,0.9735,0.9921,16541.38,13764,704,23.48,0.0512,0.0512,19,794.43,15094.15,1201.71,-0.0875
67,Instagram Ads,35-54,145198.56,0.9735,0.9921,4383.66,3194,182,24.07,0.057,0.0318,7,954.46,6681.23,1372.45,0.5241
67,Instagram Ads,55+,145198.56,0.9735,0.9921,1574.05,1134,64,24.49,0.0567,0.0283,0,966.9,0.0,1387.64,-1.0
67,Facebook Ads,18-34,145198.56,0.9735,0.9934,5854.5,14166,331,17.68,0.0234,0.0187,4,882.84,3531.36,413.27,-0.3968
67,Facebook Ads,35-54,145198.56,0.9735,0.9934,9285.69,25729,654,14.2,0.0254,0.0204,8,699.96,5599.71,360.9,-0.397
67,Facebook Ads,55+,145198.56,0.9735,0.9934,5968.06,14583,373,15.98,0.0256,0.0225,4,894.78,3579.13,409.24,-0.4003
67,YouTube Ads,18-34,145198.56,0.9735,0.9921,16682.25,89372,1232,13.54,0.0138,0.0259,21,894.56,18785.71,186.66,0.1261
67,YouTube Ads,35-54,145198.56,0.9735,0.9921,8636.07,41614,630,13.69,0.0152,0.013,4,1079.29,4317.15,207.53,-0.5001
67,YouTube Ads,55+,145198.56,0.9735,0.9921,3090.88,14899,208,14.85,0.014,0.0158,2,1316.67,2633.33,207.45,-0.148
67,Influencer Marketing,18-34,145198.56,0.9735,0.9907,12901.15,7162,394,32.71,0.0551,0.0824,17,1110.12,18872.02,1801.13,0.4628
67,Influencer Marketing,35-54,145198.56,0.9735,0.9907,4560.06,2312,130,34.83,0.0566,0.0479,1,1309.42,1309.42,1972.16,-0.7129
67,Influencer Marketing,55+,145198.56,0.9735,0.9907,1770.78,887,50,35.32,0.0565,0.0368,4,1235.71,4942.83,1996.16,1.7913
67,Email,18-34,145198.56,0.9735,0.9947,2456.04,5872,484,5.07,0.0825,0.0428,8,732.86,5862.88,418.21,1.3871
67,Email,35-54,145198.56,0.9735,0.9947,5331.11,12955,1132,4.71,0.0874,0.0641,48,888.92,42668.25,411.51,7.0036
67,Email,55+,145198.56,0.9735,0.9947,3352.19,7556,656,5.1,0.0869,0.0844,40,967.8,38712.13,443.62,10.5483
67,Display Ads,18-34,145198.56,0.9735,0.9921,6080.15,67874,540,11.25,0.008,0.0108,3,847.89,2543.67,89.58,-0.5816
67,Display Ads,35-54,145198.56,0.9735,0.9921,4577.46,48693,368,12.43,0.0076,0.0106,2,854.94,1709.87,94.01,-0.6265
67,Display Ads,55+,145198.56,0.9735,0.9921,2791.99,29463,226,12.33,0.0077,0.0089,4,959.98,3839.93,94.76,0.3753
68,Google Search Ads,18-34,213375.63,1.0411,1.0062,19031.8,20249,666,28.54,0.0329,0.0767,30,993.29,29798.62,939.88,0.5657
68,Google Search Ads,35-54,213375.63,1.0411,1.0062,19563.52,18190,570,34.29,0.0314,0.0695,20,1125.47,22509.49,1075.51,0.1506
68,Google Search Ads,55+,213375.63,1.0411,1.0062,9377.61,10807,325,28.77,0.0302,0.0697,12,968.71,11624.47,867.73,0.2396
68,Instagram Ads,18-34,213375.63,1.0411,1.0123,32256.0,48049,1830,17.62,0.0381,0.0408,43,916.48,39408.73,671.31,0.2217
68,Instagram Ads,35-54,213375.63,1.0411,1.0123,9690.28,16298,608,15.93,0.0373,0.0239,5,941.18,4705.89,594.56,-0.5144
68,Instagram Ads,55+,213375.63,1.0411,1.0123,3172.85,4936,193,16.42,0.0392,0.019,4,1033.52,4134.09,642.76,0.303
68,Facebook Ads,18-34,213375.63,1.0411,1.0103,7838.79,14448,586,13.37,0.0406,0.0222,8,816.88,6535.04,542.53,-0.1663
68,Facebook Ads,35-54,213375.63,1.0411,1.0103,13033.16,22669,961,13.56,0.0424,0.022,12,1002.51,12030.15,574.93,-0.077
68,Facebook Ads,55+,213375.63,1.0411,1.0103,9229.35,18653,655,14.07,0.0352,0.016,5,964.26,4821.3,494.77,-0.4776
68,YouTube Ads,18-34,213375.63,1.0411,1.0123,18874.14,161162,1622,11.63,0.0101,0.0176,24,1038.74,24929.81,117.11,0.3208
68,YouTube Ads,35-54,213375.63,1.0411,1.0123,10782.73,88614,954,11.3,0.0108,0.0341,23,1106.76,25455.46,121.68,1.3608
68,YouTube Ads,55+,213375.63,1.0411,1.0123,4069.56,31672,338,12.02,0.0107,0.0238,5,1142.02,5710.1,128.49,0.4031
68,Influencer Marketing,18-34,213375.63,1.0411,1.0144,17550.16,14693,544,32.25,0.037,0.0747,34,1241.74,42219.08,1194.39,1.4056
68,Influencer Marketing,35-54,213375.63,1.0411,1.0144,5125.52,4351,159,32.12,0.0367,0.0428,3,1438.21,4314.62,1177.83,-0.1582
68,Influencer Marketing,55+,213375.63,1.0411,1.0144,2079.98,1889,68,30.31,0.0363,0.0493,3,1458.06,4374.17,1100.7,1.103
68,Email,18-34,213375.63,1.0411,1.0082,5437.57,16512,1182,4.6,0.0716,0.051,38,803.03,30515.27,329.3,4.6119
68,Email,35-54,213375.63,1.0411,1.0082,8039.35,25663,1799,4.47,0.0701,0.0438,41,720.12,29525.08,313.25,2.6726
68,Email,55+,213375.63,1.0411,1.0082,6944.62,20487,1523,4.56,0.0744,0.0483,36,901.79,32464.4,338.97,3.6748
68,Display Ads,18-34,213375.63,1.0411,1.0123,4661.02,58186,429,10.85,0.0074,0.0119,3,893.16,2679.47,80.1,-0.4251
68,Display Ads,35-54,213375.63,1.0411,1.0123,4384.69,61384,460,9.52,0.0075,0.0078,4,885.46,3541.83,71.43,-0.1922
68,Display Ads,55+,213375.63,1.0411,1.0123,2232.91,27836,219,10.15,0.0079,0.01,0,1140.92,0.0,80.21,-1.0
69,Google Search Ads,18-34,237854.37,0.8168,0.9725,20479.25,15969,524,39.05,0.0328,0.0591,22,950.97,20921.24,1282.39,0.0216
69,Google Search Ads,35-54,237854.37,0.8168,0.9725,23205.57,16426,545,42.53,0.0332,0.0437,14,1024.59,14344.22,1412.68,-0.3819
69,Google Search Ads,55+,237854.37,0.8168,0.9725,12227.3,8793,302,40.45,0.0344,0.0517,11,1236.27,13598.92,1390.42,0.1122
69,Instagram Ads,18-34,237854.37,0.8168,0.945,28413.1,27856,1190,23.87,0.0427,0.0478,39,825.01,32175.26,1019.97,0.1324
69,Instagram Ads,35-54,237854.37,0.8168,0.945,7833.38,7898,329,23.74,0.0418,0.0259,4,735.26,2941.04,991.78,-0.6246
69,Instagram Ads,55+,237854.37,0.8168,0.945,3789.86,3790,167,22.59,0.0443,0.0268,4,848.28,3393.13,999.77,-0.1047
69,Facebook Ads,18-34,237854.37,0.8168,0.9542,8309.35,28750,656,12.65,0.0228,0.0111,5,883.08,4415.42,289.02,-0.4686
69,Facebook Ads,35-54,237854.37,0.8168,0.9542,14472.69,53610,1226,11.8,0.0229,0.0275,13,788.98,10256.7,269.96,-0.2913
69,Facebook Ads,55+,237854.37,0.8168,0.9542,8399.58,30568,690,12.16,0.0226,0.0303,14,917.75,12848.45,274.78,0.5297
69,YouTube Ads,18-34,237854.37,0.8168,0.945,21853.47,218309,2476,8.82,0.0113,0.0215,28,873.59,24460.61,100.1,0.1193
69,YouTube Ads,35-54,237854.37,0.8168,0.945,9734.92,76272,937,10.38,0.0123,0.0137,10,876.23,8762.28,127.63,-0.0999
69,YouTube Ads,55+,237854.37,0.8168,0.945,3730.14,28481,386,9.64,0.0136,0.0076,2,943.41,1886.82,130.97,-0.4942
69,Influencer Marketing,18-34,237854.37,0.8168,0.9359,13582.16,11260,516,26.28,0.0459,0.0856,25,1093.11,27327.66,1206.22,1.012
69,Influencer Marketing,35-54,237854.37,0.8168,0.9359,4758.21,3777,156,30.44,0.0414,0.0635,5,1192.33,5961.63,1259.56,0.2529
69,Influencer Marketing,55+,237854.37,0.8168,0.9359,1568.97,1092,55,28.08,0.0512,0.0332,0,1405.84,0.0,1436.47,-1.0
69,Email,18-34,237854.37,0.8168,0.9634,8441.89,17582,1258,6.71,0.0716,0.0413,23,732.35,16843.96,480.13,0.9953
69,Email,35-54,237854.37,0.8168,0.9634,13930.88,26741,1989,7.0,0.0744,0.036,41,883.78,36235.1,520.95,1.6011
69,Email,55+,237854.37,0.8168,0.9634,11713.66,24798,1659,7.06,0.0669,0.0346,29,799.36,23181.58,472.36,0.979
69,Display Ads,18-34,237854.37,0.8168,0.945,7632.28,76246,668,11.41,0.0088,0.0077,4,780.51,3122.05,100.1,-0.5909
69,Display Ads,35-54,237854.37,0.8168,0.945,8833.7,84843,792,11.15,0.0093,0.009,1,873.98,873.98,104.12,-0.9011
69,Display Ads,55+,237854.37,0.8168,0.945,4944.0,52056,434,11.37,0.0084,0.0113,6,850.5,5102.98,94.97,0.0322
70,Google Search Ads,18-34,183054.99,0.9841,0.9976,15353.86,16140,577,26.58,0.0358,0.0433,17,1009.47,17161.07,951.29,0.1177
70,Google Search Ads,35-54,183054.99,0.9841,0.9976,12882.61,12181,500,25.73,0.0411,0.047,16,901.36,14421.73,1057.58,0.1195
70,Google Search Ads,55+,183054.99,0.9841,0.9976,7851.37,8206,301,26.02,0.0368,0.0782,11,979.48,10774.23,956.71,0.3723
70,Instagram Ads,18-34,183054.99,0.9841,0.9952,21758.05,38311,1350,16.11,0.0353,0.039,34,839.02,28526.52,567.92,0.3111
70,Instagram Ads,35-54,183054.99,0.9841,0.9952,5731.92,8868,325,17.59,0.0368,0.0366,5,944.47,4722.37,646.35,-0.1761
70,Instagram Ads,55+,183054.99,0.9841,0.9952,2697.0,4072,142,18.94,0.035,0.0198,1,921.58,921.58,662.25,-0.6583
70,Facebook Ads,18-34,183054.99,0.9841,0.996,6625.24,11625,336,19.67,0.029,0.0271,4,790.44,3161.74,569.9,-0.5228
70,Facebook Ads,35-54,183054.99,0.9841,0.996,11258.57,22495,661,17.01,0.0294,0.0226,7,786.78,5507.47,500.48,-0.5108
70,Facebook Ads,55+,183054.99,0.9841,0.996,6355.2,13492,373,17.02,0.0277,0.0205,4,873.94,3495.77,471.01,-0.4499
70,YouTube Ads,18-34,183054.99,0.9841,0.9952,21143.39,139077,1578,13.4,0.0113,0.0237,15,1046.51,15697.69,152.03,-0.2576
70,YouTube Ads,35-54,183054.99,0.9841,0.9952,9592.13,63270,713,13.45,0.0113,0.0286,10,1019.42,10194.2,151.61,0.0628
70,YouTube Ads,55+,183054.99,0.9841,0.9952,2861.77,18745,216,13.2,0.0116,0.0179,3,984.96,2954.89,152.67,0.0325
70,Influencer Marketing,18-34,183054.99,0.9841,0.9944,13299.48,7619,403,32.94,0.053,0.0462,6,985.03,5910.18,1745.55,-0.5556
70,Influencer Marketing,35-54,183054.99,0.9841,0.9944,4072.79,2329,133,30.56,0.0572,0.048,2,1057.83,2115.67,1748.38,-0.4805
70,Influencer Marketing,55+,183054.99,0.9841,0.9944,1548.44,856,47,32.38,0.0558,0.0349,1,1392.09,1392.09,1807.84,-0.101
70,Email,18-34,183054.99,0.9841,0.9968,6295.63,13119,1096,5.74,0.0835,0.0418,18,787.26,14170.62,479.85,1.2509
70,Email,35-54,183054.99,0.9841,0.9968,10763.95,24628,1998,5.39,0.0811,0.0518,59,858.87,50673.22,437.06,3.7077
70,Email,55+,183054.99,0.9841,0.9968,6798.53,14879,1122,6.05,0.0755,0.0357,26,833.75,21677.61,456.91,2.1886
70,Display Ads,18-34,183054.99,0.9841,0.9952,6504.86,87596,719,9.04,0.0082,0.0094,3,670.29,2010.87,74.26,-0.6909
70,Display Ads,35-54,183054.99,0.9841,0.9952,6197.69,103352,727,8.52,0.007,0.0112,4,932.27,3729.06,59.97,-0.3983
70,Display Ads,55+,183054.99,0.9841,0.9952,3462.5,51252,379,9.13,0.0074,0.0081,3,935.08,2805.23,67.56,-0.1898
71,Google Search Ads,18-34,189573.67,1.0034,1.0005,22875.38,23715,925,24.72,0.039,0.0792,44,1002.11,44092.85,964.57,0.9275
71,Google Search Ads,35-54,189573.67,1.0034,1.0005,15362.48,16538,586,26.18,0.0355,0.0668,17,1080.42,18367.21,928.91,0.1956
71,Google Search Ads,55+,189573.67,1.0034,1.0005,13719.37,13965,481,28.51,0.0345,0.0646,16,1046.8,16748.82,982.36,0.2208
71,Instagram Ads,18-34,189573.67,1.0034,1.001,20543.11,19053,932,22.03,0.0489,0.0407,27,977.74,26399.05,1078.17,0.2851
71,Instagram Ads,35-54,189573.67,1.0034,1.001,6721.93,6288,296,22.67,0.0471,0.0136,2,1084.52,2169.03,1069.0,-0.6773
71,Instagram Ads,55+,189573.67,1.0034,1.001,2160.41,2033,97,22.18,0.0479,0.0143,0,969.01,0.0,1062.51,-1.0
71,Facebook Ads,18-34,189573.67,1.0034,1.0009,6805.21,15771,448,15.17,0.0284,0.0263,10,842.31,8423.1,431.49,0.2377
71,Facebook Ads,35-54,189573.67,1.0034,1.0009,11308.03,27032,747,15.14,0.0276,0.0228,10,874.2,8742.04,418.31,-0.2269
71,Facebook Ads,55+,189573.67,1.0034,1.0009,8271.79,19507,531,15.55,0.0273,0.0273,10,864.28,8642.83,424.02,0.0449
71,YouTube Ads,18-34,189573.67,1.0034,1.001,17084.46,145726,1976,8.64,0.0136,0.0204,23,899.74,20694.13,117.24,0.2113
71,YouTube Ads,35-54,189573.67,1.0034,1.001,9235.71,83740,1096,8.42,0.0131,0.0327,23,1045.26,24040.88,110.29,1.603
71,YouTube Ads,55+,189573.67,1.0034,1.001,2582.62,23477,280,9.22,0.0119,0.0181,5,1117.1,5585.51,110.0,1.1627
71,Influencer Marketing,18-34,189573.67,1.0034,1.0012,11696.04,6720,360,32.48,0.0536,0.1065,32,1213.09,38818.95,1740.36,2.319
71,Influencer Marketing,35-54,189573.67,1.0034,1.0012,2797.24,1680,90,30.79,0.0541,0.1045,6,1147.71,6886.28,1664.26,1.4618
71,Influencer Marketing,55+,189573.67,1.0034,1.0012,1153.38,721,37,30.82,0.0519,0.0702,4,1360.24,5440.94,1598.07,3.7174
71,Email,18-34,189573.67,1.0034,1.0007,7623.45,14636,1141,6.68,0.078,0.0545,25,804.08,20102.01,520.86,1.6369
71,Email,35-54,189573.67,1.0034,1.0007,10156.19,19249,1498,6.78,0.0778,0.0571,52,978.07,50859.51,527.6,4.0077
71,Email,55+,189573.67,1.0034,1.0007,7796.49,14867,1195,6.52,0.0804,0.0628,40,857.06,34282.34,524.4,3.3972
71,Display Ads,18-34,189573.67,1.0034,1.001,5648.0,104524,703,8.03,0.0067,0.0072,1,750.07,750.07,54.04,-0.8672
71,Display Ads,35-54,189573.67,1.0034,1.001,4032.41,86086,547,7.37,0.0064,0.0163,5,1009.91,5049.55,46.84,0.2522
71,Display Ads,55+,189573.67,1.0034,1.001,1999.97,41513,270,7.39,0.0065,0.0094,2,837.4,1674.8,48.18,-0.1626
72,Google Search Ads,18-34,163378.42,0.9869,0.998,11681.73,13756,460,25.39,0.0334,0.0404,7,1349.67,9447.71,849.19,-0.1912
72,Google Search Ads,35-54,163378.42,0.9869,0.998,10022.24,15127,444,22.55,0.0294,0.0566,16,1021.26,16340.19,662.53,0.6304
72,Google Search Ads,55+,163378.42,0.9869,0.998,5499.5,7202,219,25.08,0.0304,0.0497,8,899.78,7198.23,763.56,0.3089
72,Instagram Ads,18-34,163378.42,0.9869,0.9961,16823.42,15451,704,23.9,0.0456,0.0522,22,969.1,21320.25,1088.79,0.2673
72,Instagram Ads,35-54,163378.42,0.9869,0.9961,5809.88,5531,261,22.23,0.0472,0.032,2,959.06,1918.12,1050.31,-0.6699
72,Instagram Ads,55+,163378.42,0.9869,0.9961,1764.35,1682,76,23.1,0.0454,0.0095,0,977.09,0.0,1048.54,-1.0
72,Facebook Ads,18-34,163378.42,0.9869,0.9967,4607.59,13743,404,11.4,0.0294,0.0231,2,779.23,1558.45,335.27,-0.6618
72,Facebook Ads,35-54,163378.42,0.9869,0.9967,9084.6,27949,851,10.67,0.0305,0.0305,10,801.86,8018.55,325.03,-0.1173
72,Facebook Ads,55+,163378.42,0.9869,0.9967,5277.68,15378,482,10.93,0.0314,0.0285,5,932.27,4661.37,343.19,-0.1168
72,YouTube Ads,18-34,163378.42,0.9869,0.9961,10236.32,76640,827,12.37,0.0108,0.0238,12,1086.51,13038.17,133.56,0.2737
72,YouTube Ads,35-54,163378.42,0.9869,0.9961,5925.61,42707,500,11.84,0.0117,0.0246,8,935.52,7484.18,138.75,0.263
72,YouTube Ads,55+,163378.42,0.9869,0.9961,2106.8,14207,156,13.43,0.011,0.0255,5,1063.49,5317.43,148.28,1.5239
72,Influencer Marketing,18-34,163378.42,0.9869,0.9954,26883.08,27133,1181,22.74,0.0436,0.0646,44,1197.49,52689.37,990.78,0.9599
72,Influencer Marketing,35-54,163378.42,0.9869,0.9954,7547.05,8507,338,22.3,0.0398,0.0632,12,1080.09,12961.13,887.07,0.7174
72,Influencer Marketing,55+,163378.42,0.9869,0.9954,2596.05,2815,125,20.74,0.0445,0.0482,4,1160.25,4640.99,922.15,0.7877
72,Email,18-34,163378.42,0.9869,0.9974,5678.97,7691,654,8.68,0.0851,0.0432,13,687.6,8938.76,738.31,0.574
72,Email,35-54,163378.42,0.9869,0.9974,11105.41,16289,1444,7.69,0.0887,0.033,26,817.29,21249.46,681.76,0.9134
72,Email,55+,163378.42,0.9869,0.9974,6927.38,9144,800,8.65,0.0875,0.066,38,913.98,34731.39,757.56,4.0136
72,Display Ads,18-34,163378.42,0.9869,0.9961,6461.26,82849,623,10.36,0.0075,0.0113,1,861.15,861.15,77.99,-0.8667
72,Display Ads,35-54,163378.42,0.9869,0.9961,4724.87,66507,467,10.11,0.007,0.0105,3,952.96,2858.87,71.04,-0.3949
72,Display Ads,55+,163378.42,0.9869,0.9961,2614.65,37108,255,10.25,0.0069,0.0083,3,848.43,2545.3,70.46,-0.0265
73,Google Search Ads,18-34,224383.57,1.0005,1.0001,18964.89,19399,606,31.28,0.0312,0.0495,18,1089.11,19604.02,977.59,0.0337
73,Google Search Ads,35-54,224383.57,1.0005,1.0001,19431.36,19210,544,35.72,0.0283,0.0457,14,1000.17,14002.31,1011.51,-0.2794
73,Google Search Ads,55+,224383.57,1.0005,1.0001,11615.58,13045,360,32.26,0.0276,0.0411,9,1300.31,11702.81,890.38,0.0075
73,Instagram Ads,18-34,224383.57,1.0005,1.0001,31580.76,36661,1409,22.4,0.0385,0.0394,26,868.63,22584.51,861.41,-0.2849
73,Instagram Ads,35-54,224383.57,1.0005,1.0001,12539.08,17486,614,20.42,0.0351,0.0281,14,1016.79,14235.06,717.08,0.1353
73,Instagram Ads,55+,224383.57,1.0005,1.0001,3630.53,5137,184,19.67,0.0359,0.0187,1,1079.63,1079.63,706.61,-0.7026
73,Facebook Ads,18-34,224383.57,1.0005,1.0001,6003.88,9141,331,18.1,0.0363,0.0235,9,781.05,7029.47,656.77,0.1708
73,Facebook Ads,35-54,224383.57,1.0005,1.0001,11887.88,19651,627,18.96,0.0319,0.0221,6,829.55,4977.28,604.93,-0.5813
73,Facebook Ads,55+,224383.57,1.0005,1.0001,7314.14,10632,391,18.68,0.0368,0.0254,9,1027.16,9244.47,687.9,0.2639
73,YouTube Ads,18-34,224383.57,1.0005,1.0001,14288.69,128257,1201,11.89,0.0094,0.0128,12,806.54,9678.52,111.41,-0.3226
73,YouTube Ads,35-54,224383.57,1.0005,1.0001,8090.89,73828,671,12.04,0.0091,0.0221,10,813.35,8133.5,109.59,0.0053
73,YouTube Ads,55+,224383.57,1.0005,1.0001,3362.29,30016,276,12.16,0.0092,0.0206,3,1160.58,3481.74,112.02,0.0355
73,Influencer Marketing,18-34,224383.57,1.0005,1.0002,18840.08,10622,628,29.99,0.0591,0.0527,16,1004.66,16074.49,1773.58,-0.1468
73,Influencer Marketing,35-54,224383.57,1.0005,1.0002,5883.53,3551,219,26.75,0.0619,0.0479,5,1211.73,6058.66,1656.73,0.0298
73,Influencer Marketing,55+,224383.57,1.0005,1.0002,2403.38,1534,84,28.46,0.055,0.0333,4,1422.91,5691.62,1566.39,1.3682
73,Email,18-34,224383.57,1.0005,1.0001,5993.11,14468,1621,3.7,0.1121,0.0649,50,836.85,41842.46,414.21,5.9818
73,Email,35-54,224383.57,1.0005,1.0001,9980.49,22144,2625,3.8,0.1186,0.0563,77,818.21,63002.45,450.7,5.3126
73,Email,55+,224383.57,1.0005,1.0001,8090.98,18767,2095,3.86,0.1116,0.0395,51,703.49,35877.97,431.11,3.4343
73,Display Ads,18-34,224383.57,1.0005,1.0001,11168.0,116826,976,11.44,0.0084,0.0119,7,627.48,4392.34,95.6,-0.6067
73,Display Ads,35-54,224383.57,1.0005,1.0001,8723.02,96351,832,10.48,0.0086,0.0058,5,1004.2,5020.98,90.53,-0.4244
73,Display Ads,55+,224383.57,1.0005,1.0001,4591.03,47718,418,10.98,0.0088,0.0081,1,904.09,904.09,96.21,-0.8031
74,Google Search Ads,18-34,121656.24,0.9968,0.9995,6436.69,6964,263,24.44,0.0378,0.0598,7,890.92,6236.43,924.21,-0.0311
74,Google Search Ads,35-54,121656.24,0.9968,0.9995,8129.62,8485,327,24.79,0.0386,0.0754,18,875.64,15761.57,958.11,0.9388
74,Google Search Ads,55+,121656.24,0.9968,0.9995,4384.34,4970,186,23.49,0.0376,0.0465,5,842.61,4213.03,882.08,-0.0391
74,Instagram Ads,18-34,121656.24,0.9968,0.999,11816.23,14202,722,16.36,0.0509,0.0371,14,788.52,11039.33,831.99,-0.0657
74,Instagram Ads,35-54,121656.24,0.9968,0.999,3904.8,5884,272,14.33,0.0463,0.0388,7,1133.67,7935.72,663.53,1.0323
74,Instagram Ads,55+,121656.24,0.9968,0.999,1198.57,1446,75,15.9,0.0521,0.0211,0,895.98,0.0,828.5,-1.0
74,Facebook Ads,18-34,121656.24,0.9968,0.9992,4940.41,13393,319,15.45,0.0239,0.0246,6,867.8,5206.78,368.86,0.0539
74,Facebook Ads,35-54,121656.24,0.9968,0.9992,9623.53,24630,678,14.19,0.0275,0.0286,17,753.72,12813.32,390.72,0.3315
74,Facebook Ads,55+,121656.24,0.9968,0.9992,6787.21,19485,485,13.99,0.0249,0.0253,11,792.05,8712.53,348.33,0.2837
74,YouTube Ads,18-34,121656.24,0.9968,0.999,9227.8,57804,647,14.26,0.0112,0.03,14,831.82,11645.47,159.64,0.262
74,YouTube Ads,35-54,121656.24,0.9968,0.999,4294.63,33424,351,12.22,0.0105,0.0218,12,896.18,10754.12,128.49,1.5041
74,YouTube Ads,55+,121656.24,0.9968,0.999,1606.74,12680,130,12.27,0.0103,0.0205,3,919.46,2758.37,126.71,0.7167
